รหัสสินค้า,รายละเอียด,หน่วยนับ,หมวด,สินค้าต้นงวด,จำนวนขาย,จำนวนซื้อ,จำนวนรับคืน,จำนวนปรับปรุง,จำนวนคงเหลือ,ต้นทุนสินค้ารวม,ราคาต้นทุนเฉลี่ย
8858652401025,ก๊อกผสมอ่างล้างหน้า DUSS#KA-97,ตัว,60,2,0,0,0,0,2,2720,1360
8858652401117,ก๊อกผสมอ่างอาบน้ำ DUSS#B-15 รุ่นพวงมาลัย,ตัว,60,1,0,0,0,0,1,1229.4792,1229.4792
8858652401292,ก๊อกผสมอ่างล้างหน้า DUSS#KA-86,ตัว,60,1,0,0,0,0,1,1360,1360
8858652401353,ก๊อกผสมอ่างล้างหน้า DUSS#KA-75,ตัว,60,1,0,0,0,0,1,1028.125,1028.125
8858652401360,ก๊อกผสมอ่างอาบน้ำ DUSS # KA66,ชิ้น,11,2,0,0,0,0,2,2210,1105
8858652401377,ก๊อกผสมอ่างล้างหน้า DUSS #KA-64,ตัว,60,2,0,0,0,0,2,1275,637.5
8858652401643,ก๊อกผสมวาล์วลอย DUSS #KA-65,ชุด,89,0,3,3,2,0,2,1785,892.5
8858652402022,ก๊อกผสมยืนอาบ DUSS#KA-87(วาล์วลอย),ตัว,60,1,0,0,0,0,1,1360,1360
8858652402121,ก๊อกผสมอ่างล้างหน้า DUSS #KT-9,ตัว,60,2,0,0,0,0,2,2125,1062.5
8858652402688,วาล์วฝักบัว DUSS O3,ตัว,60,12,5,0,0,0,7,1471.6333,210.2333
8858652402701,ก๊อกอ่างล้างหน้า DUSS # O7,ตัว,60,13,8,0,0,0,5,1817.9752,363.595
8858652402725,ก๊อกอ่างซิงค์ DUSS # O-11,ตัว,60,13,5,0,0,0,8,3141.644,392.7055
8858652402732,ก๊อกอ่างซิงค์ DUSS # O-13,ตัว,60,20,1,0,0,0,19,7871.8333,414.307
8858652402800,ก๊อกอ่างล้างหน้า DUSSรุ่นกะบอง # D-555,ตัว,60,4,0,0,0,0,4,1693.2,423.3
885865240417,"บอลวาวล์ทองเหลือง DUSS ผ.ผ. 1/2"" #P2",แผง,60,24,0,0,0,0,24,1200,50
8858652404453,วาล์วฝักบัว DUSS B1 รุ่นยิงทรายสีเขียว,ตัว,60,1,0,0,0,0,1,159.8,159.8
8858652404477,วาล์วสามทาง DUSS B2 รุ่นยิงทรายสีเหลือง,ตัว,60,1,0,0,0,0,1,168.3,168.3
8858652406563,ก๊อกผสมวาล์วลอย DUSS#KA-39,ชุด,89,0,1,2,0,0,1,1105,1105
8858652407683,ฝักบัวชุบโครเมี่ยม 3 ระบบ DUSS#DU-006N,ชุด,60,12,18,15,1,0,10,2600,260
8858652407799,ฝักบัวชุบโครเมี่ยม DUSS #DU005CI,แผง,60,0,4,6,0,0,2,765,382.5
8858652408727,ปั้มแช่ DUSS WP101-100W,ตัว,89,2,1,0,0,0,1,1429.2,1429.2
8858652408819,ก๊อกอ่างล้างหน้า DUSS # D-7,ตัว,60,0,7,24,0,0,17,6548.4,385.2
8858652410104,"ฝาส้วมทองเหลือง 5""DUSS",แผง,20,0,0,12,0,0,12,1320,110
8858652416098,"ฝาส้วมทองเหลือง 4""DUSS",แผง,20,0,0,12,0,0,12,1200,100
8858652416111,"ฝาส้วมทองเหลือง 6""DUSS",แผง,20,0,11,12,0,0,1,120,120
8858660100033,น้ำมัน A 100,กล.*,40,24,201,198,6,0,27,8640,320
8858660100040,น้ำมัน A 100 1/4G,กป.,40,63,33,24,0,0,54,5832,108
8858664700031,โคมไอโอดีน 500 W ไมคอน(แสงขาว),ชุด,11,12,0,0,0,0,12,2520,210
8858664700192,โคมสปอร์ตไลท์ดำ(ไมคอน)รุ่นติดแป้น,ตัว,90,1,0,0,0,0,1,103.4091,103.4091
8858664700208,โคมสปอร์ตไลท์ดำ(ไมคอน)รุ่นปักดิน,ตัว,90,16,0,0,0,0,16,1365,85.3125
8858664700307,"กระดิ่งไฟฟ้าไมคอน # 8""",ตัว,90,6,3,4,0,0,7,2240,320
8858664700321,"กระดิ่งไฟฟ้า ASAKI # 3""",ตัว,90,5,5,6,0,0,6,295.7143,49.2857
8858664700741,โคมไอโอดีน 150 W ไมคอน(แสงขาว),ชุด,11,2,0,0,0,0,2,331.4286,165.7143
8858664700888,"ไฟตาแมว DL4"" M-115(รุ่นเพชรทอง)",ชุด,90,3,8,0,0,16,11,1045,95
8858664700895,"ไฟตาแมว DL4"" M-117(รุ่นเพชรเงิน)",ชุด,90,35,1,0,0,0,34,3230,95
8858664700901,"ไฟตาแมว DL3"" M-119(รุ่นเพชรทอง)",ชุด,11,44,0,0,0,0,44,4180,95
8858664700918,"ไฟตาแมว DL3"" M-120(รุ่นเพชรเงิน)",ชุด,90,45,4,0,0,0,41,3895,95
8858664700925,โคมไอโอดีน 1500 Wไมคอน+หลอด(แสงขาว),ชุด,90,12,0,0,0,0,12,5160,430
8858664701472,"ไฮเบย์กันน้ำ(รุ่นกระจก)400W(ครบชุด)+ฝาชี19""+หลอด",ชุด,90,2,0,0,0,0,2,4900,2450
8858665400015,สีน้ำมัน ปามมาสติก#SE-100,กล.,40,1,0,0,0,0,1,420.56,420.56
8858665400138,สีน้ำมัน ปามมาสติก#SE-208,กล.,40,2,0,0,0,0,2,841.12,420.56
8858673900408,ตะปูยิงคอนกรีต HI-UP#ST-25 มม.,กล่อง,80,8,0,0,0,0,8,1280,160
8858673900415,ตะปูคอนกรีต HI-UP # ST 32มม.,กล่อง,80,9,0,0,0,0,9,0,0
8858673900422,ตะปูยิงคอนกรีต HI-UP#ST-38 มม.,กล่อง,80,72,0,0,0,0,72,12000,166.6667
8858673900446,ตะปูยิงคอนกรีต HI-UP#ST-50 มม.,กล่อง,40,19,0,0,0,0,19,3800,200
8858673900460,ตะปูยิงคอนกรีต HI-UP#ST-64 มม.,กล่อง,80,15,0,0,0,0,15,4200,280
8858673900491,ตะปูยิงไม้ HI-UP# WT-32 มม.,กล่อง,80,55,0,0,0,0,55,7503.5714,136.4286
8858673900507,ตะปูยิงไม้ HI-UP# WT-38 มม.,กล่อง,40,10,1,0,0,0,9,1181.25,131.25
8858673900521,ตะปูยิงไม้ HI-UP# WT-50 มม.,กล่อง,80,8,0,0,0,0,8,1360,170
8858673900545,ตะปูยิงไม้ HI-TOP# WT-64 มม.,กล่อง,40,105,1,0,0,0,104,19651.3228,188.955
8858673901016,ไส้แม็ก HI-TOP #10,กล่อง,89,157,9,0,0,0,148,5470.0679,36.9599
8858673901023,ไส้แม็ก HI-TOP F-15,ก.,89,1100,48,50,0,0,1102,26622.2049,24.1581
8858673901027,ตะปูยิงไม้ HI-TOP# WT-64 มม.,กล่อง,40,38,0,0,0,0,38,7030,185
8858673901030,ไส้แม็ก HI-TOP # F20,ก.,80,148,30,0,1,0,119,5824.8389,48.9482
8858673901047,ไส้แม็ก HI-TOP # F25,ก.,80,35,57,60,0,0,38,2241.9974,58.9999
8858673901054,ไส้แม็ก HI-TOP # F30,ก.,80,244,220,210,0,0,234,16077,68.7051
8858673901061,ไส้แม็ก HI-TOP # F35,ก.,80,49,6,0,0,0,43,3854.4806,89.6391
8858673901078,ไส้แม็ก HI-TOP # F40,ก.,80,60,11,0,1,0,50,4999.5236,99.9905
8858673901081,ตะปูยิงคอนกรีต HI-TOP#ST-25 มม.,กล่อง,20,39,0,0,0,0,39,4680,120
8858673901085,ไส้แม็ก HI-TOP # F45,ก.,80,26,1,15,0,0,40,4400,110
8858673901092,ไส้แม็ก HI-TOP # F50,ก.,40,122,2,0,0,0,120,14317.9933,119.3166
8858673901108,ไส้แม็ก HI-TOP # T-25,ก.,80,28,0,0,0,0,28,3080,110
8858673901115,ไส้แม็ก HI-TOP # T-32,ก.,80,18,0,0,0,0,18,2160,120
8858673901122,ไส้แม็ก HI-TOP # T-38,ก.,80,17,3,0,0,0,14,1820,130
8858673901146,ไส้แม็ก HI-TOP # T-50,ก.,80,5,2,0,0,0,3,450,150
8858673901191,ตะปูเครื่องยิงลม # 1006 ขาคู่,กล่อง,80,89,43,0,0,0,46,1840,40
8858673901207,ตะปูเครื่องยิงลม # 1008 ขาคู่,กล่อง,89,86,35,50,0,0,101,4242,42
8858673901214,ตะปูเครื่องยิงลม # 1010 ขาคู่,กล่อง,89,967,55,0,0,0,912,19367.5929,21.2364
8858673901481,ตะปูยิงคอนกรีต HI-TOP#ST-25 มม.,กล่อง,20,37,38,0,0,10,9,1080,120
8858673901498,ตะปูยิงคอนกรีต HI-TOP#ST- 32 มม.,กล่อง,40,48,15,20,0,0,53,7420,140
8858673901504,ตะปูยิงคอนกรีต HI-TOP ST-38 มม.,กล่อง,40,36,32,20,0,0,24,3840,160
8858673901511,ตะปูยิงคอนกรีต HI-TOP#ST-45 มม.,กล่อง,80,4,12,20,0,0,12,2160,180
8858673901528,ตะปูยิงคอนกรีต HI-TOP#ST-50 มม.,กล่อง,89,23,12,10,0,0,21,4200,200
8858673901542,ตะปูยิงคอนกรีต HI-TOP#ST-64 มม.,กล่อง,20,34,25,20,0,0,29,6960,240
8858673901566,ตะปูยิงไม้ HI-TOP# WT-25 มม.,กล่อง,80,44,3,20,0,0,61,6903.7037,113.1755
8858673901573,ตะปูยิงไม้ HI-TOP# WT-32 มม.,กล่อง,40,24,3,0,3,0,24,3190.2439,132.9268
8858673901580,ตะปูยิงไม้ HI-UP# WT-38 มม.,กล่อง,40,28,3,0,0,0,25,3204.3651,128.1746
8858673901597,ตะปูยิงไม้ HI-TOP# WT-45 มม.,กล่อง,80,32,9,10,0,0,33,5115,155
8858673901603,ตะปูยิงไม้ HI-TOP# WT-50 มม.,กล่อง,80,31,15,10,0,0,26,4290,165
8858673901627,ตะปูยิงไม้ WT-64 มม.,กล่อง,89,0,4,0,0,12,8,1480,185
8858673901658,ตะปูยิงคอนกรีตดำ HI-TOP#FST-20 มม.,กล่อง,89,19,11,0,0,0,8,1040,130
8858673901665,ตะปูยิงคอนกรีตดำ HI-TOP#FST-25 มม.,กล่อง,89,19,6,0,0,0,13,1820,140
8858673901672,ตะปูยิงคอนกรีตดำ HI-TOP#FST-30 มม.,กล่อง,80,44,21,0,0,0,23,3450,150
8858673901689,ตะปูยิงคอนกรีตดำ HI-TOP#FST-35 มม.,กล่อง,80,40,8,0,0,0,32,5120,160
8858673901696,ตะปูยิงคอนกรีตดำ HI-TOP#FST-40 มม.,กล่อง,80,39,7,0,0,0,32,5440,170
8858673901719,ตะปูยิงคอนกรีตดำ HI-TOP#FST-50 มม.,กล่อง,80,33,3,0,0,0,30,5700,190
8858673901733,ตะปูเครื่องยิงลม HI-TOP # 1016J ขาคู่,กล่อง,89,61,8,0,0,0,53,3577.8527,67.5067
8858673901757,ตะปูเครื่องยิงลม # 1022J ขาคู่,กล่อง,89,62,114,180,0,0,128,11263.9946,88
8858673903010,คอปเปอร์ 2 ทาง(กลม)HI-TOP,ตัว,80,4,4,0,0,0,0,0,0
8858673903027,คอปเปอร์ 3 ทาง(กลม)HI-TOP,ตัว,80,6,0,0,0,0,6,927.2727,154.5455
8858673903034,คอปเปอร์ 2 ทาง(ตรง)HI-TOP,ตัว,80,3,3,0,0,0,0,0,0
8858673903041,คอปเปอร์ 3 ทาง(ตรง)HI-TOP,ตัว,80,7,4,0,0,0,3,540,180
8858673903232,คอปเปอร์ 4ทาง(ตรง)HI-TOP,ตัว,80,1,0,0,0,0,1,350,350
8858673903379,ข้อต่อคอปเปอร์ลม HI-TOP# PM-20,ตัว,80,9,0,0,0,0,9,225,25
8858673903461,ข้อต่อคอปเปอร์ลม(ใน) HI-TOP# PM-20,ตัว,80,11,0,0,0,0,11,275,25
8858673903638,คอปเปอร์ 2 ทาง(กลม)SMV,ตัว,11,1,0,0,0,0,1,150,150
8858673903652,คอปเปอร์ 2 ทาง(กลม)SMY,ตัว,80,2,0,0,0,0,2,100,50
8858673904260,"ปืนลมยิงแม๊กซ์ ""INTER"" # 1022",ตัว,11,1,0,0,0,0,1,0,0
8858673904338,ปืนลมยิงแม๊กซ์ D-MAX # F-30,ตัว,80,7,3,2,0,0,6,1285.7143,214.2857
8858673904345,ปืนลมยิงแม๊กซ์คู่ D-MAX # 1022,ตัว,80,3,3,0,0,0,0,0,0
8858673904369,ปืนลมยิงแม๊กซ์ D-MAX # FST-50,ตัว,80,2,0,0,0,0,2,0,0
8858673904376,ปืนลมคอนกรีต D-MAX #ST-764,เครื่อง,80,14,4,2,0,0,12,12158.1191,1013.1766
8858673904499,ปืนลมยิงแม๊กซ์ D-MAX # F-50,ตัว,80,9,7,0,3,0,5,4038.4615,807.6923
8858673904536,ปืนลมยิงแม๊กซ์ HI-TOP # F-30,ตัว,80,6,1,0,0,0,5,4090.95,818.19
8858673904543,ปืนลมยิงแม๊กซ์ HI-TOP # F-50,ตัว,80,4,3,0,0,0,1,1500,1500
8858673904550,ปืนลมยิงแม๊กซ์คู่ HI-TOP # 1022,ตัว,80,4,0,0,0,0,4,3272.76,818.19
8858673904772,ลิ้นปืนลม D-MAX # F-50,ชุด,20,1,0,0,0,0,1,227.2727,227.2727
8858673904840,ปืนลมยิงแม๊กซ์ HI-TOP # ST-64,ตัว,80,3,0,0,0,0,3,8250,2750
8858673910452,เครื่องเติมลมยางเอนกประสงค์ HI-TOP #AC-A1,ชุด,80,2,0,0,0,0,2,2400,1200
8858696990448,รางปลั๊ก ELECTAN 3 ช่อง สาย 3ม.,อัน,89,18,2,0,0,0,16,2912,182
8858703000122,จอบตราจระเข้แดง,อัน,80,17,200,240,0,0,57,8789.8034,154.2071
8858712427408,กุญแจใน HAFELE,ชุด,89,29,35,60,0,0,54,1836,34
8858712458389,กุญแจแขวน HAFELE 64Ti/ 30มม.Titalium หูสั้น,แผง,89,0,26,72,0,0,46,1334,29
8858712458426,กุญแจแขวน HAFELE 64Ti/40Titalium หูยาว,แผง,89,0,34,60,0,0,26,1066,41
8858712458488,กุญแจแขวน HAFELE 84Ti/HB40มม.,แผง,89,0,46,72,0,0,26,1612,62
8858712460931,บานพับถ้วย(ออโต้)ทับขอบ HA,แผง,20,50,6,0,0,0,44,4000.04,90.91
8858712460948,บานพับถ้วย(ออโต้)กลางขอบ HA,แผง,20,25,1,0,0,0,24,2181.84,90.91
8858712460955,บานพับถ้วย(ออโต้)ในขอบ HA,แผง,20,50,0,0,0,0,50,4545.5,90.91
8858715301828,กลอนห้องน้ำแสตนเลส DDK #574CR,แผง,20,25,85,72,0,0,12,156,13
8858718210219,น้ำมันก๊าด,ขวด,40,68,0,0,0,0,68,2210,32.5
8858718210356,น้ำมันก๊าด,ขวด,40,5,0,0,0,0,5,140,28
8858721533824,"บอลวาล์ว P.V.C. 1/2""ตราช้าง",ตัว,40,421,642,450,2,0,231,4582.5051,19.8377
8858721533831,"บอลวาล์ว P.V.C. 3/4""ตราช้าง",ตัว,80,69,378,480,4,0,175,5163.8689,29.5078
8858721533848,"บอลวาล์ว P.V.C. 1""ตราช้าง",ตัว,80,73,590,675,1,0,159,6266.1876,39.41
8858721533855,"บอลวาล์ว P.V.C. 1 1/2""ตราช้าง",ตัว,80,7,466,504,0,0,45,4263.7654,94.7503
8858721533862,"บอลวาล์ว P.V.C. 2""ตราช้าง",ตัว,40,6,376,408,10,5,53,6049.9957,114.1509
8858721534104,"บอลวาล์ว P.V.C. 3""ตราช้าง",ตัว,40,0,53,60,0,0,7,2121.1066,303.0152
8858721536139,"บอลวาล์ว P.V.C. 4""ตราช้าง",ตัว,40,0,12,16,0,0,4,3090,772.5
8858721557028,กาวเชื่อมท่อ PVC 250 กรัม ตราช้าง,กป.,40,16,15,0,0,0,1,162.8,162.8
8858721557035,กาวเชื่อมท่อ PVC 500 กรัม ตราช้าง,กป.,40,15,39,12,11,1,0,0,0
8858721557042,กาวเชื่อมท่อ PVC 1000 กรัม ตราช้าง,กป.,40,2,2,0,0,1,1,501.6,501.6
8858724912084,ก๊อกติดผนังก้านยาว BERRY #507,ชุด,60,12,8,0,0,0,4,1017.7567,254.4392
8858724912114,ก๊อกซิงค์ติดอ่างก้านยาว #510 เบอร์รี่,ชุด,60,12,2,0,0,0,10,2684.5833,268.4583
8858724914019,อะคิลิคซิลแลนท์ เบอรี่  ขาว,หลอด,40,0,0,24,0,0,24,942.06,39.2525
8858724916556,จั่วช่องลมเซลลูก้า 40x60 สีโอ๊ค,ชุด,89,2,0,0,0,0,2,2224.65,1112.325
8858724916563,จั่วช่องลมเซลลูก้า 40x60 สีสัก,ชุด,89,1,0,0,0,0,1,1112.325,1112.325
8858724917119,บานซิงค์ เบอร์รี่ (80*60)สีสัก#8966,ชุด,80,6,11,10,0,0,5,4135.5125,827.1025
8858724924513,ถุงมือผ้าชุบยางธรรมชาติ #NR-01,คู่,80,79,299,288,0,0,68,1525.2353,22.4299
8858724924537,ถุงมือผ้าชุบยางธรรมชาติข้อยาว BR#NR-03,คู่,80,3,0,0,0,0,3,74.0183,24.6728
8858724929525,อะคริลิคซีแลนด์เบอร์รี่ 450กร้ม สีดำ,หลอด,40,1,0,0,0,0,1,0,0
8858726100040,กาวอีพ๊อกซี่ติดเหล็ก 30นาทีSparko สีเทา,แผง,40,24,0,0,0,0,24,1008,42
8858726100045,กาวแทนปะเก็น Sparko[RTV] 85 กรัม สีใส,หลอด,40,24,10,0,0,0,14,532,38
8858726100076,กาวแทนปะเกน SPARKO 85 กรัม สีดำ+Super Gluue,แผง,80,0,0,12,0,0,12,418,34.8333
8858726100083,กาวแทนปะเกน SPARKO 85 กรัม สีแดง,แผง,80,10,8,24,0,0,26,987.8098,37.9927
8858726100090,กาวอีพ๊อกซี่ติดเหล็ก Sparko 56กรัม สีเทา,หลอด,40,5,12,12,0,0,5,240,48
8858726100106,กาวแห้งเร็ว 4 นาที สีใส 34 SP-4002,ชุด,40,25,18,12,0,0,19,912,48
8858726100236,กาวแทนปะเกน SPARKO 85 กรัม สีเทา#SP2005,แผง,80,0,3,24,0,0,21,798,38
8858726100250,กาวแทนปะเกน SPARKO 85 กรัม สีน้ำเงิน,แผง,80,1,0,0,0,0,1,42,42
8858726100267,กาวแห้งเร็ว 4 นาที สีเทา,ชุด,40,33,1,0,0,0,32,1536,48
8858726100328,กาวแทนตะปู SPARKO Super Nail,หลอด,89,47,39,20,0,0,28,1636.5932,58.4498
